id,course_id,course_name,course_dept_id,credits,lecture_hours,practical_hours,tutorial_hours,regulation,course_type,REGULATION,Year,SEMESTER,for_dept,teaching_dept
338,EE23622,Applications of AI and ML in Electrical Engineering,Electrical & Electronics Engineering,2,0,4,0,2023,Laboratory,2023,3,6,Electrical & Electronics Engineering,Electrical & Electronics Engineering
339,EE23631,Applications of IoT in Electrical Engineering,Electrical & Electronics Engineering,3,2,2,0,2023,LOT,2023,3,6,Electrical & Electronics Engineering,Electrical & Electronics Engineering
340,EE23711,Smart Grid,Electrical & Electronics Engineering,3,3,0,0,2023,Theory,2023,4,7,Electrical & Electronics Engineering,Electrical & Electronics Engineering
341,EE23712,Power System Operation and Control,Electrical & Electronics Engineering,3,3,0,0,2023,Theory,2023,4,7,Electrical & Electronics Engineering,Electrical & Electronics Engineering
342,EE23721,Power System Simulation Laboratory,Electrical & Electronics Engineering,2,0,4,0,2023,Laboratory,2023,4,7,Electrical & Electronics Engineering,Electrical & Electronics Engineering
343,EE23722,Project ( Phase-I ),Electrical & Electronics Engineering,4,0,8,0,2023,Laboratory,2023,4,7,Electrical & Electronics Engineering,Electrical & Electronics Engineering
344,EE23731,Renewable Energy Systems,Electrical & Electronics Engineering,4,3,2,0,2023,LOT,2023,4,7,Electrical & Electronics Engineering,Electrical & Electronics Engineering
345,EE23821,Project Work (Phase - II),Electrical & Electronics Engineering,6,0,12,0,2023,Laboratory,2023,4,8,Robotics & Automation,Robotics & Automation
346,FT23201,Food chemistry,Food Technology,3,3,0,0,2023,Theory,2023,1,2,Food Technology,Chemistry
347,FT23211,Food Chemistry Laboratory,Food Technology,2,0,4,0,2023,Laboratory,2023,1,2,Food Technology,Food Technology
348,FT23301,Food Microbiology,Food Technology,3,3,0,0,2023,Theory,2023,2,3,Food Technology,Food Technology
349,FT23302,Biochemistry & Nutrition,Food Technology,3,3,0,0,2023,Theory,2023,2,3,Food Technology,Food Technology
350,FT23303,Food Process Calculations,Food Technology,3,3,0,0,2023,Theory,2023,2,3,Food Technology,Food Technology
351,FT23304,"Fluid Mechanics in Food Processes",Food Technology,3,3,0,0,2023,Theory,2023,2,3,Food Technology,Civil Engineering
352,FT23305,Food Additives,Food Technology,3,3,0,0,2023,Theory,2023,2,3,Food Technology,Food Technology
353,FT23311,Food Microbiology Laboratory,Food Technology,2,0,4,0,2023,Laboratory,2023,2,3,Food Technology,Food Technology
354,FT23312,"Biochemistry & Nutrition Laboratory",Food Technology,2,0,4,0,2023,Laboratory,2023,2,3,Food Technology,Food Technology
355,FT23401,"Unit operations in Food Industries",Food Technology,3,3,0,0,2023,Theory,2023,2,4,Food Technology,Food Technology
356,FT23402,"Food Processing and Preservation Technology",Food Technology,3,3,0,0,2023,Theory,2023,2,4,Food Technology,Food Technology
357,FT23403,"Thermodynamics for Food Technologists",Food Technology,3,3,0,0,2023,Theory,2023,2,4,Food Technology,Mechanical Engineering
358,FT23411,Unit operations in Food Industries Laboratory,Food Technology,2,0,4,0,2023,Laboratory,2023,2,4,Food Technology,Food Technology
359,FT23412,Food Processing and Preservation Laboratory,Food Technology,2,0,4,0,2023,Laboratory,2023,2,4,Food Technology,Food Technology
360,FT23501,Food Analysis,Food Technology,3,3,0,0,2023,Theory,2023,3,5,Food Technology,Food Technology
361,FT23502,Food Product Technology,Food Technology,3,3,0,0,2023,Theory,2023,3,5,Food Technology,Food Technology
362,FT23503,"Heat and Mass Transfer in Food Processing",Food Technology,3,3,0,0,2023,Theory,2023,3,5,Food Technology,Food Technology
363,FT23511,Food Analysis Lab,Food Technology,2,0,4,0,2023,Laboratory,2023,3,5,Food Technology,Food Technology
364,FT23512,"Food Product Technology Laboratory",Food Technology,2,0,4,0,2023,Laboratory,2023,3,5,Food Technology,Food Technology
365,FT23601,Professional Ethics,Food Technology,3,3,0,0,2023,Theory,2023,3,6,Food Technology,Food Technology
366,FT23602,"Refrigeration and Cold Chain Management",Food Technology,3,3,0,0,2023,Theory,2023,3,6,Food Technology,Food Technology
367,FT23611,"Innovation and Design thinking for Food Technologists",Food Technology,2,0,4,0,2023,Laboratory,2023,3,6,Food Technology,Food Technology
368,FT23701,"Food Quality, Safety Standards and Certification",Food Technology,3,3,0,0,2023,Theory,2023,4,7,Food Technology,Food Technology
369,FT23702,"Comprehensive course for Food Technologists.",Food Technology,3,3,0,0,2023,Theory,2023,4,7,Food Technology,Food Technology
370,FT23703,"Functional Foods and Nutraceuticals",Food Technology,3,3,0,0,2023,Theory,2023,4,7,Food Technology,Food Technology
371,FT23704,Sensory evaluation in foods,Food Technology,2,3,0,0,2023,Theory,2023,4,7,Food Technology,Food Technology
372,FT23711,"Problem solving using AI-ML for Food Technologists.",Food Technology,2,0,4,0,2023,LOT,2023,4,7,Food Technology,Food Technology
373,FT23801,Internship/ Project Work,Food Technology,10,0,20,0,2023,Laboratory,2023,4,8,Food Technology,Food Technology
374,GE19304,Fundamentals of Management for Engineers,Mechanical Engineering,3,3,0,0,2023,Theory,2023,3,6,Mechatronics Engineering,Mechatronics
375,GE23111,Engineering Graphics,Mechanical Engineering,4,4,0,2,2023,Theory,2023,1,1,Robotics & Automation,Mechanical Engineering
376,GE23117,தமிழர் மரபு /Heritage of Tamils,Mechanical Engineering,1,1,0,0,2023,Theory,2023,1,1,Robotics & Automation,Robotics & Automation
377,GE23121,Engineering Practices – Civil and Mechanical,Mechanical Engineering,1,0,2,0,2023,Laboratory,2023,1,1,Robotics & Automation,Mechanical Engineering
378,GE23122,Engineering Practices – Electrical and Electronics,Electrical & Electronics Engineering,1,0,2,0,2023,Laboratory,2023,1,1,Robotics & Automation,Electrical & Electronics Engineering
379,GE23131,Programming using C,Computer Science & Engineering,4,1,6,0,2023,LOT,2023,1,2,Mechatronics Engineering,Computer Science & Engineering
380,GE23211,Engineering Mechanics,Mechanical Engineering,3,2,0,1,2023,Theory,2023,1,1,Mechatronics Engineering,Mechatronics
381,GE23212,Basic Civil and Mechanical Engineering,Mechanical Engineering,3,3,0,0,2023,Theory,2023,1,2,Biotechnology,Mechanical Engineering
382,GE23217,தமிழரும் தொழில்நுட்பமும் / Tamils and Technology,Mechanical Engineering,1,1,0,0,2023,Theory,2023,1,2,Robotics & Automation,Robotics & Automation
383,GE23231,Programming Using Python,Computer Science & Engineering,3,1,4,0,2023,LOT,2023,1,2,Civil Engineering,Civil Engineering
384,GE23233,Problem Solving and Python Programming,Computer Science & Engineering,4,2,4,0,2023,LOT,2023,1,2,Robotics & Automation,Robotics & Automation
385,GE23311,Fundamentals of Management for Engineers,Mechanical Engineering,3,3,0,0,2023,Theory,2023,3,6,Mechatronics Engineering,Mechatronics
386,GE23327,Soft Skills – I,Placement,1,0,2,0,2023,Laboratory,2023,2,4,Mechatronics Engineering,Placement
387,GE23421,Soft Skills – I,Placement,1,0,2,0,2023,Laboratory,2023,2,4,Mechatronics Engineering,Placement
388,GE23427,Soft Skills – II,Placement,1,0,2,0,2023,Laboratory,2023,3,5,Robotics & Automation,Robotics & Automation
389,GE23511,Economics for Engineers,Mechanical Engineering,3,3,0,0,2023,Theory,2023,3,5,Mechanical Engineering,Mechanical Engineering
390,GE23521,Soft Skills – II,Placement,1,0,2,0,2023,Laboratory,2023,3,5,Robotics & Automation,Robotics & Automation
391,GE23621,Problem Solving Techniques,Placement,1,0,2,0,2023,Laboratory,2023,3,6,Robotics & Automation,Robotics & Automation
392,GE23622,Problem Solving Techniques,Placement,1,0,2,0,2023,Others,2023,3,6,Robotics & Automation,Robotics & Automation
393,GE23627,Problem Solving Techniques,Placement,1,0,2,0,2023,Laboratory,2023,3,6,Robotics & Automation,Robotics & Automation
394,GE23711,Fundamentals of Management for Engineers,Mechanical Engineering,3,3,0,0,2023,Theory,2023,3,6,Mechatronics Engineering,Mechatronics
395,HS23111,Technical Communication -I,English,2,2,0,0,2023,Theory,2023,1,1,Robotics & Automation,English
396,HS23112,Business Communication and Value Science – I,English,2,2,0,0,2023,Theory,2023,1,1,Computer Science & Business Systems,English
397,HS23221,Technical Communication II,English,1,0,2,0,2023,Laboratory,2023,1,2,Civil Engineering,English
398,HS23221/HS23222,Technical Communication II/ English for Professional Competence,English,1,2,0,0,2023,Theory,2023,1,2,Robotics & Automation,English
399,HS23222/HS23223,Technical Communication II / English for Professional Competence,English,1,0,2,0,2023,Theory,2023,1,2,Mechatronics Engineering,English
400,HS23223,Business Communication & Value Science – II,English,2,0,4,0,2023,Laboratory,2023,1,2,Computer Science & Business Systems,English
401,HS23421,Business Communication and Value Science – III,English,2,0,4,0,2023,Laboratory,2023,2,4,Computer Science & Business Systems,English
402,HS23621,Business Communication & Value Science – IV,English,2,0,4,0,2023,Laboratory,2023,3,6,Computer Science & Business Systems,English
403,IT23231,Digital Logic and Computer Architecture,Information Technology,4,3,2,0,2023,LOT,2023,2,3,Information Technology,Information Technology
404,IT23431,Software Testing,Information Technology,3,2,2,0,2023,LOT,2023,2,4,Information Technology,Information Technology
405,IT23511,Automata Theory & Compiler Design,Information Technology,3,3,0,0,2023,Theory,2023,3,5,Information Technology,Information Technology
406,IT23531,Computer Vision,Information Technology,4,3,2,0,2023,LOT,2023,3,5,Information Technology,Information Technology
407,IT23631,"Design Thinking for Innovation in Information Technology",Information Technology,2,1,2,0,2023,LOT,2023,3,6,Information Technology,Information Technology
408,IT23721,Data Science using R,Information Technology,2,0,4,0,2023,Laboratory,2023,4,7,Information Technology,Information Technology
409,IT23722,Project Work (Phase - I),Information Technology,3,0,6,0,2023,Laboratory,2023,4,7,Robotics & Automation,Robotics & Automation
410,IT23731,Cloud and Big data Architecture,Information Technology,4,3,2,0,2023,LOT,2023,4,7,Information Technology,Information Technology
411,IT23821,Project Work (Phase - II),Information Technology,6,0,12,0,2023,Laboratory,2023,4,8,Robotics & Automation,Robotics & Automation
412,MA23111,Linear Algebra and Calculus,Mathematics,4,3,0,1,2023,Theory,2023,1,1,Information Technology,Mathematics
413,MA23112,Algebra and Calculus,Mathematics,4,3,0,1,2023,Theory,2023,1,1,Robotics & Automation,Mathematics
414,MA23113,Mathematics for Design,Mathematics,4,3,0,1,2023,Theory,2023,1,1,Computer Science & Design,Mathematics
415,MA23114,Probability and Calculus,Mathematics,4,3,0,1,2023,Theory,2023,1,1,Computer Science & Business Systems,Mathematics
416,MA23115,Discrete Mathematics,Mathematics,4,3,0,1,2023,Theory,2023,1,1,Computer Science & Business Systems,Mathematics
417,MA23116,Mathematical Foundations for AI,Mathematics,4,3,0,1,2023,Theory,2023,1,1,Artificial Intelligence & Machine Learning,Mathematics
418,MA23211,Linear Algebra,Mathematics,4,3,0,1,2023,Theory,2023,1,2,Computer Science & Business Systems,Mathematics
419,MA23212,"Differential Equation and Analytical Complex Functions",Mathematics,4,3,0,1,2023,Theory,,,,,
420,MA23212,Differential Equation and Analytical Functions,Mathematics,4,3,0,1,2023,Theory,2023,1,2,Mechatronics Engineering,Mathematics
421,MA23212,Differential Equations and Complex Variables,Mathematics,4,3,0,1,2023,Theory,2023,1,2,Robotics & Automation,Mathematics
422,MA23213,Discrete Mathematical Structures ,Mathematics,4,3,0,1,2023,Theory,2023,1,2,Information Technology,Mathematics
423,MA23214,Probability and Inferential Statistics,Mathematics,4,3,0,1,2023,Theory,2023,1,2,Computer Science & Design,Mathematics
424,MA23231,Statistical Modeling,Mathematics,4,3,2,0,2023,LOT,2023,1,2,Computer Science & Business Systems,Mathematics
425,MA23311,Transforms and Applied Partial Differential Equations,Mathematics,4,3,0,1,2023,Theory,2023,2,3,Robotics & Automation,Mathematics
426,MA23312,Fourier series and Number theory,Mathematics,4,3,0,1,2023,Theory,2023,2,3,Information Technology,Mathematics
427,MA23313,Discrete Mathematics for AI,Mathematics,4,3,0,1,2023,Theory,2023,2,3,Computer Science & Design,Mathematics
428,MA23331,Transforms and Statistics,Mathematics,4,3,2,0,2023,LOT,2023,2,3,Mechanical Engineering,Mathematics
429,MA23416,Probability and Random Process,Mathematics,4,3,0,1,2023,Theory,2023,2,4,Biomedical Engineering,Mathematics
430,MA23431,"Probability, Statistics and Reliability",Mathematics,4,3,2,0,2023,LOT,2023,2,4,Food Technology,Mathematics
431,MA23432,Statistics and Numerical Methods,Mathematics,4,3,2,0,2023,LOT,2023,2,4,Robotics & Automation,Mathematics
432,MA23433,Mathematical Modelling and Simulation,Mathematics,4,3,2,0,2023,LOT,2023,2,4,Computer Science & Design,Mathematics
433,MA23434,Optimization Techniques for AI,Mathematics,4,3,2,0,2023,LOT,2023,2,4,Artificial Intelligence & Machine Learning,Mathematics
434,MA23435,"Probability, Statistics and Simulation ",Mathematics,4,3,2,0,2023,LOT,2023,2,4,Information Technology,Mathematics
435,MA23436,Probability and Random Processes,Mathematics,4,3,2,0,2023,LOT,2023,2,4,Electronics & Communication Engineering,Mathematics
436,MA23437,Optimization Techniques,Mathematics,4,3,2,0,2023,LOT,2023,2,4,Computer Science & Business Systems,Mathematics
437,MC23111,Indian Constitution and Freedom Movement,English,0,3,0,0,2023,Theory,2023,1,2,Robotics & Automation,Robotics & Automation
438,MC23112,Environmental Science and Engineering,Chemistry,0,3,0,0,2023,Theory,2023,1,1,Robotics & Automation,English
439,MC23301,"Essence of Indian Traditional Knowledge(Non-Credit course)",English,0,2,0,0,2023,Theory,2023,2,4,Food Technology,Food Technology
440,MC23313,Environmental Sciences,Chemistry,0,3,0,0,2023,Theory,2023,2,3,Computer Science & Business Systems,Chemistry
441,ME23211,Engineering Mechanics for Biomedical Engineers,Mechanical Engineering,4,3,0,1,2023,Theory,2023,1,2,Biomedical Engineering,Mechanical Engineering
442,ME23311,Engineering Thermodynamics,Mechanical Engineering,4,3,0,1,2023,Theory,2023,2,3,Mechanical Engineering,Mechanical Engineering
443,ME23312,Manufacturing Technology I,Mechanical Engineering,3,3,0,0,2023,Theory,2023,2,3,Mechanical Engineering,Mechanical Engineering
444,ME23313,Kinematics of Machinery,Mechanical Engineering,3,3,0,0,2023,Theory,2023,2,3,Mechanical Engineering,Mechanical Engineering
445,ME23321,Manufacturing Technology Laboratory I,Mechanical Engineering,1,0,2,0,2023,Laboratory,2023,2,3,Mechanical Engineering,Mechanical Engineering
446,ME23331,Strength of Materials,Mechanical Engineering,4,3,2,0,2023,LOT,2023,2,3,Mechanical Engineering,Mechanical Engineering
447,ME23411,Engineering Materials and Metallurgy,Mechanical Engineering,3,3,0,0,2023,Theory,2023,2,4,Mechanical Engineering,Mechanical Engineering
448,ME23412,Manufacturing Technology II,Mechanical Engineering,3,3,0,0,2023,Theory,2023,2,4,Mechanical Engineering,Mechanical Engineering
449,ME23421,Computer Aided Machine Drawing Laboratory,Mechanical Engineering,2,0,4,0,2023,Laboratory,2023,2,4,Mechanical Engineering,Mechanical Engineering
450,ME23422,"Manufacturing Technology Laboratory II",Mechanical Engineering,2,0,4,0,2023,Laboratory,2023,2,4,Mechanical Engineering,Mechanical Engineering
451,ME23431,Dynamics of Machines,Mechanical Engineering,4,3,3,0,2023,LOT,2023,2,4,Mechanical Engineering,Mechanical Engineering
452,ME23432,Fluid Mechanics and Machinery,Mechanical Engineering,4,3,3,0,2023,LOT,2023,2,4,Mechanical Engineering,Mechanical Engineering
453,ME23433,Thermal Engineering,Mechanical Engineering,4,3,3,0,2023,LOT,2023,2,4,Mechanical Engineering,Mechanical Engineering
454,ME23511,Machine Design,Mechanical Engineering,3,3,0,0,2023,Theory,2023,3,5,Robotics & Automation,Robotics & Automation
455,ME23521,Component Modeling Laboratory,Mechanical Engineering,2,0,4,0,2023,Laboratory,2023,3,5,Mechanical Engineering,Mechanical Engineering
456,ME23531,Heat and Mass Transfer,Mechanical Engineering,4,3,2,0,2023,LOT,2023,3,5,Mechanical Engineering,Mechanical Engineering
457,ME23532,Metrology and Measurements,Mechanical Engineering,4,3,2,0,2023,LOT,2023,3,5,Mechanical Engineering,Mechanical Engineering
458,ME23611,Additive Manufacturing,Mechanical Engineering,3,3,0,0,2023,Theory,2023,3,6,Mechanical Engineering,Mechanical Engineering
459,ME23612,Design of Transmission systems,Mechanical Engineering,3,3,0,0,2023,Theory,2023,3,6,Robotics & Automation,Robotics & Automation
460,ME23613,Finite Element Analysis,Mechanical Engineering,3,3,0,0,2023,Theory,2023,3,6,Mechanical Engineering,Mechanical Engineering
461,ME23614,Total Quality Management,Mechanical Engineering,3,3,0,0,2023,Theory,2023,3,6,Mechanical Engineering,Mechanical Engineering
462,ME23622,"Simulation and Analysis Laboratory",Mechanical Engineering,2,0,3,0,2023,Laboratory,,,,,
463,ME23623,"Innovation and Design thinking for Mechanical Engineer",Mechanical Engineering,2,0,3,0,2023,Laboratory,,,,,
464,ME23631,Robotics Laboratory,Mechanical Engineering,2,1,2,0,2023,Laboratory,2023,3,6,Mechanical Engineering,Mechanical Engineering
465,ME23711,"Process Planning and Cost Estimation",Mechanical Engineering,3,3,0,0,2023,Theory,,,,,
466,ME23721,Comprehension,Mechanical Engineering,1,0,2,0,2023,Laboratory,2023,4,7,Mechanical Engineering,Mechanical Engineering
467,ME23723,Project Work (Phase - I),Mechanical Engineering,1,0,2,0,2023,Laboratory,2023,4,7,Robotics & Automation,Robotics & Automation
468,ME23731,"Artificial Intelligence for Mechanical Engineers",Mechanical Engineering,4,2,4,0,2023,LOT,,,,,
469,ME23732,Mechatronics,Mechanical Engineering,4,3,2,0,2023,LOT,2023,4,7,Mechanical Engineering,Mechanical Engineering
470,ME23821,Project Work,Mechanical Engineering,9,0,18,0,2023,Laboratory,2023,4,8,Mechanical Engineering,Mechanical Engineering
471,MT23121,Computer Aided Drawing Lab,Mechatronics Engineering,1,0,2,0,2023,Laboratory,2023,1,1,Mechatronics Engineering,Mechatronics
472,MT23131,Elements of Mechatronics,Mechatronics Engineering,3,2,2,0,2023,LOT,2023,1,2,Mechatronics Engineering,Mechatronics
473,MT23311,Analog Circuits and Drives,Mechatronics Engineering,3,2,2,0,2023,LOT,2023,2,3,Mechatronics Engineering,Mechatronics
474,MT23312,Fluid mechanics and Thermal Sciences,Mechatronics Engineering,3,3,0,0,2023,Theory,2023,2,4,Mechatronics Engineering,Mechatronics
475,MT23313,Mechanics of Solids,Mechatronics Engineering,4,3,2,0,2023,LOT,2023,2,3,Mechatronics Engineering,Mechatronics
476,MT23332,Digital System Design,Mechatronics Engineering,3,2,2,0,2023,LOT,2023,2,3,Mechatronics Engineering,Mechatronics
477,MT23421,Fluid mechanics and Thermal Sciences Laboratory,Mechatronics Engineering,2,0,4,0,2023,Laboratory,2023,2,4,Mechatronics Engineering,Mechatronics
478,MT23431,Manufacturing Technology,Mechatronics Engineering,4,3,2,0,2023,LOT,2023,2,3,Mechatronics Engineering,Mechatronics
479,MT23432,Microcontrollers and Embedded Systems,Mechatronics Engineering,4,3,2,0,2023,LOT,2023,2,4,Mechatronics Engineering,Mechatronics
480,MT23433,Sensors and Instrumentation,Mechatronics Engineering,4,3,2,0,2023,LOT,2023,2,4,Mechatronics Engineering,Mechatronics
481,MT23434,System Dynamics and Control,Mechatronics Engineering,3,2,2,0,2023,LOT,2023,2,4,Mechatronics Engineering,Mechatronics
482,MT23511,Design of Mechatronics System,Mechatronics Engineering,3,3,0,0,2023,Theory,2023,3,5,Mechatronics Engineering,Mechatronics
483,MT23521,Industry Internship,Mechatronics Engineering,1,0,2,0,2023,Laboratory,2023,3,5,Mechatronics Engineering,Mechatronics
484,MT23521,Theory of Machines Laboratory,Mechatronics Engineering,1,0,2,0,2023,Laboratory,2023,3,5,Mechatronics Engineering,Mechatronics
485,MT23531,Industrial Electronics,Mechatronics Engineering,4,3,2,0,2023,LOT,2023,3,5,Mechatronics Engineering,Mechatronics
486,MT23532,Theory of Machines And Mechanisms,Mechatronics Engineering,4,3,0,1,2023,Theory,2023,3,5,Mechatronics Engineering,Mechatronics
487,MT23533,Python Programming for Machine Learning,Mechatronics Engineering,3,1,4,0,2023,LOT,2023,2,3,Robotics & Automation,Robotics & Automation
488,MT23611,Fundamentals of Machine Design,Mechatronics Engineering,3,2,0,1,2023,Theory,2023,3,6,Mechatronics Engineering,Mechatronics
489,MT23621,Design Thinking For Innovation In Mechatronics Engineering,Mechatronics Engineering,1,0,2,0,2023,Laboratory,2023,3,6,Mechatronics Engineering,Mechatronics
490,MT23631,Industrial Robotics,Mechatronics Engineering,4,2,4,0,2023,LOT,2023,3,6,Mechatronics Engineering,Mechatronics
491,MT23632,Applied Hydraulics and Pneumatics,Mechatronics Engineering,4,2,4,0,2023,LOT,2023,3,6,Mechatronics Engineering,Mechatronics
492,MT23721,Computer Aided Engineering Laboratory,Mechatronics Engineering,1,0,2,0,2023,Laboratory,2023,4,7,Mechatronics Engineering,Mechatronics
493,MT23721,"Mechatronics Engineering Problem Solving using AI, ML and DL",Mechatronics Engineering,2,0,4,0,2023,Laboratory,2023,4,7,Mechatronics Engineering,Mechatronics
494,MT23722,Project Work (Phase - I),Mechatronics Engineering,2,0,4,0,2023,Laboratory,2023,4,7,Robotics & Automation,Robotics & Automation
495,MT23731,Industrial Automation,Mechatronics Engineering,4,2,4,0,2023,LOT,2023,4,7,Mechatronics Engineering,Mechatronics
496,MT23732,Machine Vision,Mechatronics Engineering,4,2,4,0,2023,LOT,2023,4,7,Mechatronics Engineering,Mechatronics
497,MT23821,Project Work (Phase - II),Mechatronics Engineering,8,0,16,0,2023,Laboratory,2023,4,8,Robotics & Automation,Robotics & Automation
498,PH23111,Physics for Chemical Engineering,Physics,3,3,0,0,2023,Theory,2023,1,1,Chemical Engineering,Physics
499,PH23131,Physics of Materials,Physics,4,3,2,0,2023,LOT,2023,1,2,Robotics & Automation,Physics
500,PH23132,Physics for Information Science,Physics,4,3,2,0,2023,LOT,2023,1,2,Information Technology,Physics
501,PH23133,Physics for Computing Science,Physics,4,3,2,0,2023,LOT,2023,1,1,Computer Science & Business Systems,Physics
502,PH23141,Physics of Materials,Physics,4,3,2,0,2023,LOT,2023,1,2,Robotics & Automation,Physics
503,PH23231,Physics for Bioscience,Physics,4,3,2,0,2023,LOT,2023,1,2,Food Technology,Physics
504,PH23232,Physics for Electronics Engineering,Physics,4,3,2,0,2023,LOT,2023,1,2,Electronics & Communication Engineering,Physics
505,PH23233,Material Science,Physics,4,3,2,0,2023,LOT,2023,1,2,Chemical Engineering,Physics
506,RO23111,Introduction To Mechanical Systems,Robotics & Automation,3,2,0,1,2023,Theory,2023,1,1,Robotics & Automation,Robotics & Automation
507,RO23221,Computer Aided Modeling Laboratory,Robotics & Automation,2,0,4,0,2023,Laboratory,2023,1,2,Robotics & Automation,Robotics & Automation
508,RO23311,Analog and Digital Electronics,Robotics & Automation,3,3,0,0,2023,Theory,2023,2,3,Robotics & Automation,Robotics & Automation
509,RO23312,Theory of Mechanisms and Machines-I,Robotics & Automation,4,3,0,1,2023,Theory,2023,2,3,Robotics & Automation,Robotics & Automation
510,RO23313,Sensors in Automation,Robotics & Automation,3,3,0,0,2023,Theory,2023,2,3,Robotics & Automation,Robotics & Automation
511,RO23331,Elements of Manufacturing Process,Robotics & Automation,3,2,2,0,2023,LOT,2023,2,3,Robotics & Automation,Robotics & Automation
512,RO23332,Mechanics of Materials,Robotics & Automation,4,3,2,0,2023,LOT,2023,2,3,Robotics & Automation,Robotics & Automation
513,RO23411,Fluid Power Systems,Robotics & Automation,3,3,0,0,2023,Theory,2023,2,4,Robotics & Automation,Robotics & Automation
514,RO23412,Industrial Automation and Control,Robotics & Automation,4,3,0,1,2023,Theory,2023,2,4,Robotics & Automation,Robotics & Automation
515,RO23413,Microcontrollers and Real Time Embedded Systems,Robotics & Automation,3,3,0,0,2023,Theory,2023,2,4,Robotics & Automation,Robotics & Automation
516,RO23414,Robot Kinematics and Dynamics,Robotics & Automation,4,3,0,1,2023,Theory,2023,2,4,Robotics & Automation,Robotics & Automation
517,RO23421,Mechanisms and  Robotics laboratory,Robotics & Automation,2,0,4,0,2023,Laboratory,2023,2,4,Robotics & Automation,Robotics & Automation
518,RO23422,"Industrial Automation Laboratory-I",Robotics & Automation,2,0,4,0,2023,Laboratory,,,,,
519,RO23511,AI for Robotics,Robotics & Automation,3,3,0,0,2023,Theory,2023,3,5,Robotics & Automation,Robotics & Automation
520,RO23512,Theory of Mechanisms and Machines-II,Robotics & Automation,4,3,0,1,2023,Theory,2023,3,5,Robotics & Automation,Robotics & Automation
521,RO23521,Mobile Robotics laboratory,Robotics & Automation,2,0,4,0,2023,Laboratory,2023,3,5,Robotics & Automation,Robotics & Automation
522,RO23522,"Industrial Automation Laboratory-II",Robotics & Automation,2,0,4,0,2023,Laboratory,,,,,
523,RO23523,Internship,Robotics & Automation,1,0,2,0,2023,Laboratory,2023,3,5,Robotics & Automation,Robotics & Automation
524,RO23611,Resource Management Techniques,Robotics & Automation,4,3,0,1,2023,Theory,2023,3,6,Robotics & Automation,Robotics & Automation
525,RO23621,"Innovation and Design thinking for Robotics and Automation",Robotics & Automation,2,0,2,1,2023,LOT,,,,,
526,RO23631,Robotic operating System,Robotics & Automation,3,2,2,0,2023,LOT,2023,3,6,Robotics & Automation,Robotics & Automation
527,RO23632,Robotic Vision and Intelligence,Robotics & Automation,4,3,2,0,2023,LOT,2023,3,6,Robotics & Automation,Robotics & Automation
528,RO23711,Aerial Robotics,Robotics & Automation,3,3,0,0,2023,Theory,2023,4,7,Robotics & Automation,Robotics & Automation
529,RO23712,Humanoid Robotics,Robotics & Automation,3,3,0,0,2023,Theory,2023,4,7,Robotics & Automation,Robotics & Automation
530,RO23721,"Robotics & Automation Problem Solving using AI, ML and DL",Robotics & Automation,2,0,4,0,2023,Laboratory,,,,,
531,RO23722,Project Work (Phase - I),Robotics & Automation,2,0,4,0,2023,Laboratory,2023,4,7,Robotics & Automation,Robotics & Automation
532,RO23731,"Robot Path Planning and Programming",Robotics & Automation,4,3,2,0,2023,LOT,,,,,
533,RO23821,Project Work (Phase - II),Robotics & Automation,8,0,16,0,2023,Laboratory,2023,4,8,Robotics & Automation,Robotics & Automation
